,Company,TypeName,RAM(GB),OpSys,Weight(kg),TouchScreen,IPS,PPI,CPU,HDD,SSD,GPU Brand,Price(€)
961,Lenovo,Ultrabook,8,Windows,1.36,0,1,176.23257360658386,Intel Core i5,0,256,Intel,1038.05551872
962,Acer,Notebook,12,Windows,2.4,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,595.112510448
963,Toshiba,Ultrabook,8,Windows,1.1,1,0,176.23257360658386,Intel Core i7,0,512,Intel,1055.74964688
964,HP,Notebook,8,Windows,2.04,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,499.269316248
965,Dell,Notebook,4,Linux,2.25,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,274.62466512864
966,Dell,Notebook,4,Windows,1.9,0,0,100.45466986113651,Intel Core i5,500,0,Intel,486.58852440000004
967,HP,Notebook,4,Windows,2.04,0,0,141.21199808219862,Intel Core i3,500,0,Intel,404.01592632000006
968,Dell,Gaming,32,Windows,4.42,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,1857.2936525280002
969,Lenovo,Notebook,6,Windows,2.4,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,409.91396904
970,Dell,2 in 1 Convertible,16,Windows,1.22,1,0,276.053530085501,Intel Core i7,0,512,Intel,1120.038312528
971,Dell,Ultrabook,8,Windows,1.5,1,0,209.8006828649808,Intel Core i7,0,256,Intel,1157.77398985056
972,Dell,Gaming,32,Windows,4.42,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,1651.4519616
973,Toshiba,Notebook,8,Windows,1.95,0,0,157.3505121487356,Intel Core i5,0,256,Intel,695.96904096
974,Asus,Gaming,16,Windows,2.73,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,1209.0397771728
975,HP,Notebook,8,Windows,2.04,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,577.4183822880001
976,Lenovo,Notebook,4,Windows,1.7,0,0,111.93520355955211,Intel Core i5,0,0,Intel,590.983880544
977,Asus,2 in 1 Convertible,16,Windows,2.3,1,0,282.42399616439724,Intel Core i7,2000,512,Nvidia,1061.057885328
978,HP,Notebook,6,Windows,2.04,0,0,100.45466986113651,Intel Core i7,1000,0,Intel,341.496673488
979,Asus,Gaming,16,Windows,2.99,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,1031.567671728
980,Dell,2 in 1 Convertible,12,Windows,2.19,1,1,141.21199808219862,Intel Core i7,0,512,Intel,766.1557493280001
981,Toshiba,Notebook,4,Windows,1.2,0,0,165.6321180513006,Intel Core i5,0,128,Intel,704.81610504
982,Lenovo,Notebook,6,Windows,2.2,0,0,141.21199808219862,AMD,0,256,AMD,323.802545328
983,Fujitsu,Notebook,4,Windows,2.3,0,0,100.45466986113651,Intel Core i5,0,256,Intel,382.782972528
984,Toshiba,Notebook,4,Windows,1.75,0,0,111.93520355955211,Intel Core i5,500,0,Intel,539.67090888
985,Dell,Notebook,4,Windows,2.25,0,0,100.45466986113651,Intel Core i5,500,0,AMD,353.292758928
986,HP,Notebook,8,Windows,2.04,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,475.382243232
987,Lenovo,Gaming,8,Windows,2.5,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,701.277279408
988,Dell,Notebook,8,Windows,2.36,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,441.763399728
989,Dell,Notebook,8,Windows,1.6,0,0,157.3505121487356,Intel Core i5,0,128,Intel,659.990980368
990,HP,Netbook,8,Windows,0.97,0,0,176.23257360658386,Other Intel,0,512,Intel,1125.3465509760001
991,HP,Notebook,4,Windows,2.1,0,0,141.21199808219862,Intel Core i3,1000,128,AMD,294.312331728
992,Lenovo,Notebook,4,Other,1.9,0,0,100.45466986113651,Other Intel,0,128,Intel,159.61283208864
993,Lenovo,Notebook,8,Windows,2.3,0,0,141.21199808219862,Intel Core i5,0,256,Intel,795.645962928
994,Dell,2 in 1 Convertible,8,Windows,1.68,1,0,165.6321180513006,Intel Core i5,0,256,Intel,524.335997808
995,Asus,Notebook,8,Windows,1.4,0,0,276.053530085501,Intel Core i5,0,256,Intel,678.2749128
996,HP,Ultrabook,8,Windows,1.11,1,1,165.6321180513006,Intel Core i7,0,256,Intel,795.645962928
997,Acer,Notebook,4,Windows,2.4,0,0,100.45466986113651,Other Intel,500,0,Intel,224.12562336000002
998,Asus,Gaming,16,Windows,2.5,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,1061.057885328
999,HP,Ultrabook,8,Windows,1.48,0,0,157.3505121487356,Intel Core i7,0,512,Intel,1232.101124208
1000,Acer,Gaming,8,Windows,2.7,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,743.1533827200001
1001,HP,Notebook,8,Windows,1.34,0,1,165.6321180513006,Intel Core i5,0,256,Intel,701.277279408
1002,Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i3,0,128,Intel,322.622936784
1003,HP,Notebook,4,Windows,1.64,0,0,111.93520355955211,Intel Core i5,500,0,Intel,459.4575278880001
1004,Toshiba,Notebook,4,Windows,1.2,0,0,165.6321180513006,Intel Core i5,0,128,Intel,704.81610504
1005,HP,Notebook,4,Windows,1.48,0,0,111.93520355955211,Intel Core i5,0,256,Intel,648.77880115728
1006,HP,Notebook,4,Windows,1.95,0,0,157.3505121487356,Intel Core i5,0,256,Intel,710.7141477600001
1007,HP,Ultrabook,8,Windows,1.43,0,0,157.3505121487356,Intel Core i7,0,256,Intel,854.626390128
1008,HP,Notebook,8,Windows,1.64,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,618.8580304387201
1009,HP,Notebook,4,Windows,1.64,0,0,111.93520355955211,Intel Core i3,500,0,Intel,403.42612204799997
1010,Dell,Gaming,8,Windows,2.65,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia,559.7242541280001
1011,HP,Ultrabook,4,Windows,1.26,0,0,176.23257360658386,Intel Core i5,500,0,Intel,907.708774608
1012,HP,Notebook,4,Windows,1.48,0,0,157.3505121487356,Intel Core i5,0,256,Intel,937.78879248
1013,HP,Ultrabook,8,Windows,1.54,0,0,157.3505121487356,Intel Core i7,0,256,Intel,1113.08452016112
1014,HP,Notebook,4,Windows,1.49,0,0,117.82653006268643,Intel Core i3,500,0,Intel,471.8434176
1015,Toshiba,Notebook,8,Windows,1.5,0,0,117.82653006268643,Intel Core i5,0,256,Intel,713.66316912
1016,HP,Notebook,4,Windows,2.04,0,0,100.45466986113651,Intel Core i3,0,256,Intel,454.14339139727997
1017,Lenovo,Notebook,16,Windows,2.4,0,1,254.67134914246222,Intel Core i7,0,512,Nvidia,1750.5390792960002
1018,Toshiba,Notebook,8,Windows,1.47,0,1,157.3505121487356,Intel Core i5,0,256,Intel,878.80836528
1019,HP,Notebook,8,Windows,1.43,0,0,157.3505121487356,Intel Core i7,0,256,Intel,1314.673722288
1020,Dell,2 in 1 Convertible,4,Windows,2.08,1,1,141.21199808219862,Intel Core i3,1000,0,Intel,469.47830246928
1021,Toshiba,Ultrabook,8,Windows,1.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel,937.78879248
1022,HP,Notebook,8,Windows,1.11,0,1,165.6321180513006,Intel Core i5,0,256,Intel,677.685108528
1023,HP,Notebook,8,Windows,1.64,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,699.1716781569601
1024,Dell,Notebook,8,Windows,2.09,0,0,141.21199808219862,Intel Core i5,500,0,Intel,617.1947823916801
1025,HP,Ultrabook,4,Windows,1.26,0,0,125.36742798669837,Intel Core i5,0,256,Intel,919.5048600480001
1026,HP,Notebook,4,Windows,2.31,0,0,111.93520355955211,Intel Core i5,500,0,Intel,701.277279408
1027,HP,Notebook,4,Windows,1.95,0,0,111.93520355955211,Intel Core i5,500,0,Intel,625.1925283200001
1028,Dell,Ultrabook,8,Windows,1.29,1,0,276.053530085501,Intel Core i5,0,256,Intel,957.842137728
1029,HP,Notebook,8,Windows,2.63,0,0,127.33567457123111,Intel Core i5,0,256,Nvidia,636.98861376
1030,HP,Notebook,4,Windows,1.64,0,0,111.93520355955211,Intel Core i5,0,256,Intel,573.8795566560001
1031,Acer,Notebook,6,Windows,2.1,0,0,100.45466986113651,AMD,1000,0,AMD,241.22994724800003
1032,MSI,Gaming,8,Windows,2.7,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,702.9287313696
1033,HP,Notebook,8,Windows,1.95,0,0,157.3505121487356,Intel Core i5,0,256,Intel,704.81610504
1034,HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,0,256,Intel,724.8635522452801
1035,HP,Ultrabook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i7,0,256,Intel,795.645962928
1036,HP,Notebook,4,Windows,2.04,0,0,100.45466986113651,Intel Core i5,500,0,Intel,437.63476982400005
1037,Toshiba,Ultrabook,8,Windows,1.47,0,1,157.3505121487356,Intel Core i7,0,256,Intel,1017.4123692000001
1038,Dell,Notebook,8,Windows,2.09,0,0,141.21199808219862,Intel Core i5,0,256,Intel,626.9324509224001
1039,HP,Notebook,8,Windows,1.64,0,0,157.3505121487356,Intel Core i5,0,256,Intel,596.00311489872
1040,Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,141.21199808219862,Intel Core i7,0,256,Intel,499.56421838400007
1041,Vero,Notebook,2,Windows,1.45,0,0,111.93520355955211,Other Intel,0,0,Intel,124.33074053760002
1042,Toshiba,Notebook,16,Windows,2.4,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,840.4710876
1043,Lenovo,Notebook,8,Windows,2.3,0,0,141.21199808219862,Intel Core i5,0,256,Intel,619.0585638912
1044,HP,Notebook,4,Windows,1.54,0,0,157.3505121487356,Intel Core i5,500,0,Intel,589.8042720000001
1045,HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i5,500,256,Intel,1240.55891746848
1046,HP,Notebook,8,Windows,1.43,0,0,157.3505121487356,Intel Core i5,0,256,Intel,866.422475568
1047,MSI,Gaming,16,Windows,3.78,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,911.6250749740801
1048,Lenovo,Gaming,16,Windows,4.6,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,1350.64588483728
1049,Asus,Netbook,4,Other,1.2,0,0,135.0942111925629,Other Intel,0,0,Intel,169.80464990879997
1050,Lenovo,Notebook,16,Windows,1.1,0,1,209.8006828649808,Intel Core i7,0,256,Intel,1545.28719264
1051,HP,Notebook,8,Windows,1.91,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,577.4183822880001
1052,Dell,2 in 1 Convertible,8,Windows,2.3,1,1,141.21199808219862,Intel Core i5,0,256,Intel,645.245873568
1053,HP,Notebook,4,Windows,2.04,0,0,100.45466986113651,Intel Core i5,0,256,Intel,577.4183822880001
1054,Dell,Ultrabook,16,Windows,1.2,1,0,276.053530085501,Intel Core i7,0,1000,Intel,1329.418829088
1055,HP,Notebook,4,Windows,2.31,0,0,100.45466986113651,Intel Core i3,500,0,Intel,415.9004824008
1056,HP,Notebook,4,Other,1.96,0,0,100.45466986113651,Intel Core i5,500,0,Intel,294.312331728
1057,Acer,Notebook,8,Windows,2.4,0,0,100.45466986113651,AMD,1000,0,AMD,264.822118128
1058,Dell,2 in 1 Convertible,12,Windows,1.6,1,1,165.6321180513006,Intel Core i7,0,256,Intel,766.1557493280001
1059,MSI,Gaming,16,Windows,2.94,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,1072.8539707680002
1060,HP,Notebook,8,Windows,2.04,0,0,141.21199808219862,Intel Core i7,0,256,Intel,631.09057104
1061,Asus,Gaming,16,Other,4.0,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia,588.624663456
1062,Dell,Notebook,4,Windows,2.25,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,329.70058804800004
1063,Dell,Notebook,16,Windows,2.32,0,0,141.21199808219862,Intel Core i7,2000,0,AMD,583.90033123728
1064,MSI,Gaming,16,Windows,1.8,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,1137.732440688
1065,Dell,Ultrabook,8,Windows,1.29,0,0,165.6321180513006,Intel Core i7,0,256,Intel,859.9346285759999
1066,Asus,Gaming,64,Windows,3.58,0,1,127.33567457123111,Intel Core i7,0,1000,Nvidia,2344.4719812000003
1067,Dell,2 in 1 Convertible,8,Windows,1.62,1,0,165.6321180513006,Intel Core i7,0,256,Intel,470.66970709872004
1068,Dell,Gaming,16,Windows,3.21,0,0,282.42399616439724,Intel Core i7,1000,256,Nvidia,783.849877488
1069,Apple,Ultrabook,8,MacOS,0.92,0,1,226.41554716935852,Other Intel,0,0,Intel,766.7455536
1070,Dell,Notebook,4,Windows,2.06,0,0,100.45466986113651,Intel Core i3,500,0,Intel,284.27386301856
1071,HP,Notebook,4,Windows,2.31,0,0,100.45466986113651,Intel Core i5,500,0,Intel,707.1753221280001
1072,HP,Ultrabook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i5,0,256,Intel,707.1753221280001
1073,HP,Notebook,8,Windows,1.49,0,0,165.6321180513006,Intel Core i7,0,256,Intel,642.88665648
1074,Lenovo,Ultrabook,8,Windows,1.3,1,1,176.23257360658386,Intel Core i7,0,256,Intel,1010.62372202928
1075,Lenovo,Notebook,8,Windows,3.0,0,0,106.11306214269258,Intel Core i5,1000,0,AMD,388.681015248
1076,Lenovo,Notebook,4,Windows,2.3,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,576.238773744
1077,MSI,Gaming,16,Windows,3.78,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,1473.920875728
1078,Lenovo,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i5,500,0,Intel,318.49430688
1079,HP,Notebook,4,Windows,2.31,0,0,141.21199808219862,Intel Core i5,500,0,Intel,554.41601568
1080,Lenovo,Ultrabook,8,Windows,0.99,1,1,234.9767648087785,Other Intel,0,512,Intel,825.1361765280001
1081,Lenovo,Gaming,32,Windows,4.6,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,1910.96584128
1082,Lenovo,2 in 1 Convertible,4,Windows,0.69,1,1,224.17380907857276,Other Intel,0,0,Intel,381.17280686544
1083,HP,Ultrabook,16,Windows,1.3,0,1,331.2642361026012,Intel Core i7,0,512,Intel,1208.5089533280002
1084,Dell,Notebook,8,Windows,2.18,0,0,141.21199808219862,Intel Core i5,0,256,Intel,442.353204
1085,HP,Notebook,4,Windows,1.54,0,0,157.3505121487356,Intel Core i5,500,0,Intel,608.0823063892799
1086,HP,Workstation,8,Windows,1.9,0,0,141.21199808219862,Intel Core i7,0,256,AMD,881.7573866399999
1087,Lenovo,Notebook,8,Windows,1.7,0,0,157.3505121487356,Intel Core i5,0,180,Intel,707.1753221280001
1088,HP,Notebook,4,Other,1.29,0,0,276.053530085501,Other Intel,0,0,Intel,362.72962728000005
1089,Acer,Notebook,4,Windows,2.4,0,0,100.45466986113651,AMD,500,0,AMD,228.25425326400003
1090,Dell,Notebook,4,Linux,2.2,0,0,100.45466986113651,Other Intel,500,0,Intel,232.08208298928
1091,HP,Notebook,4,Other,1.86,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,204.06638006928
1092,Asus,Gaming,8,Windows,2.7,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,943.0970309280001
1093,Dell,Ultrabook,4,Windows,1.4,0,1,165.6321180513006,Intel Core i5,0,256,AMD,482.66632599120004
1094,HP,Netbook,4,Windows,2.4,0,0,125.36742798669837,Intel Core i5,0,128,Intel,943.0970309280001
1095,Acer,Notebook,8,Windows,2.4,0,0,141.21199808219862,Intel Core i5,1000,256,Nvidia,471.25361332800003
1096,Dell,Notebook,8,Windows,2.36,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,376.76696895360004
1097,MSI,Gaming,8,Windows,2.6,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,943.0970309280001
1098,HP,Notebook,4,Windows,1.96,0,0,100.45466986113651,Other Intel,1000,0,Intel,294.90213600000004
1099,Asus,Gaming,16,Windows,4.3,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,1355.960021328
1100,Dell,Ultrabook,4,Windows,1.5,0,0,125.36742798669837,Intel Core i3,500,0,Intel,669.5163193608
1101,Dell,Ultrabook,4,Windows,1.5,0,0,125.36742798669837,Intel Core i3,0,128,Intel,688.28389129584
1102,Acer,Notebook,4,Other,2.2,0,0,100.45466986113651,Other Intel,0,16,Intel,123.26909284800001
1103,HP,Workstation,8,Windows,3.0,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,1709.842584528
1104,Lenovo,Gaming,16,Windows,2.4,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,707.1753221280001
1105,Dell,Ultrabook,8,Windows,1.5,0,0,125.36742798669837,Intel Core i5,0,256,Intel,833.4524167632
1106,MSI,Gaming,8,Windows,2.9,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,891.3063178036799
1107,Lenovo,2 in 1 Convertible,4,Windows,2.1,1,1,141.21199808219862,Intel Core i5,0,256,Intel,511.360303824
1108,HP,Notebook,4,Windows,2.1,0,0,141.21199808219862,AMD,1000,0,AMD,234.742100256
1109,Asus,Gaming,16,Windows,2.59,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,789.747920208
1110,HP,Notebook,8,Windows,1.16,1,0,276.053530085501,Other Intel,0,256,Intel,1002.0774581280001
1111,Dell,Notebook,4,Windows,2.24,0,0,100.45466986113651,Intel Core i5,500,0,AMD,453.6479558088
1112,Lenovo,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i3,0,128,Intel,253.02603268800002
1113,HP,Ultrabook,8,Windows,1.16,0,0,165.6321180513006,Intel Core i7,0,512,Intel,1161.3246115680001
1114,Lenovo,2 in 1 Convertible,4,Other,0.69,1,1,224.17380907857276,Other Intel,0,0,Intel,323.802545328
1115,Dell,Ultrabook,8,Windows,1.23,0,0,165.6321180513006,Intel Core i7,0,256,Intel,813.340091088
1116,Lenovo,Gaming,16,Windows,4.6,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,1621.95584995728
1117,Razer,Ultrabook,8,Windows,1.25,1,0,352.4651472131677,Intel Core i7,0,256,Intel,606.908595888
1118,Toshiba,Ultrabook,16,Windows,1.05,0,0,165.6321180513006,Intel Core i7,0,512,Intel,1312.904309472
1119,Asus,Gaming,8,Windows,3.52,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,774.11220895728
1120,Vero,Notebook,4,Windows,1.35,0,0,165.6321180513006,Other Intel,0,0,Intel,115.601637312
1121,HP,Notebook,8,Windows,1.16,0,0,165.6321180513006,Intel Core i5,0,256,Intel,996.76921968
1122,HP,Notebook,8,Windows,1.43,0,0,157.3505121487356,Intel Core i5,0,256,Intel,892.373863536
1123,Dell,Notebook,4,Linux,2.09,0,0,100.45466986113651,Intel Core i5,500,0,Intel,308.83921094736
1124,Asus,Notebook,4,Windows,2.0,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,256.56485832
1125,Lenovo,2 in 1 Convertible,8,Windows,1.8,1,1,157.3505121487356,Intel Core i7,0,256,Intel,984.383329968
1126,Lenovo,2 in 1 Convertible,4,Windows,0.69,1,1,224.17380907857276,Other Intel,0,0,Intel,282.516246288
1127,HP,Ultrabook,8,Windows,1.26,0,0,125.36742798669837,Intel Core i5,0,256,Intel,1117.67909544
1128,Lenovo,Gaming,8,Other,2.4,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,583.316425008
1129,HP,Gaming,8,Windows,3.35,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,665.889023088
1130,HP,Notebook,8,Windows,2.04,0,0,100.45466986113651,Intel Core i7,2000,0,Intel,370.98688708799995
1131,Lenovo,2 in 1 Convertible,8,Windows,1.8,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia,1209.3228832233601
1132,Asus,Notebook,4,Windows,1.5,0,0,111.93520355955211,Other Intel,0,0,Intel,163.96558761600002
1133,HP,Ultrabook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,0,256,Intel,443.532812544
1134,Acer,Notebook,4,Windows,2.23,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,363.319431552
1135,Lenovo,Notebook,16,Windows,2.5,0,0,141.21199808219862,Intel Core i7,0,0,AMD,648.194894928
1136,HP,Workstation,8,Windows,3.0,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,2329.3729918368003
1137,Dell,Notebook,8,Windows,2.5,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,462.406549248
1138,MSI,Gaming,16,Windows,3.78,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,1414.9404485280002
1139,HP,Ultrabook,8,Windows,1.88,0,0,141.21199808219862,Intel Core i7,0,256,Intel,1280.88973358784
1140,Lenovo,2 in 1 Convertible,16,Windows,2.8,1,1,209.8006828649808,Intel Core i7,0,512,Intel,1439.12242368
1141,MSI,Gaming,8,Windows,2.4,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,674.0283220416001
1142,HP,2 in 1 Convertible,8,Windows,1.48,1,0,165.6321180513006,Intel Core i5,0,256,Intel,960.791159088
1143,HP,Workstation,8,Windows,2.59,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,1314.673722288
1144,HP,2 in 1 Convertible,8,Windows,1.48,1,0,220.84282406840083,Intel Core i7,0,256,Intel,1061.057885328
1145,HP,Workstation,8,Windows,2.0,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,1120.038312528
1146,HP,Ultrabook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i7,0,256,Intel,1354.7509225704
1147,Dell,Notebook,8,Windows,2.18,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,595.6433342928001
1148,HP,Notebook,8,Windows,1.88,0,0,141.21199808219862,Intel Core i5,0,256,Intel,931.300945488
1149,Lenovo,2 in 1 Convertible,8,Windows,1.27,1,1,209.8006828649808,Intel Core i7,0,256,Intel,1379.552192208
1150,Lenovo,Notebook,4,Other,1.9,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,199.94364820799998
1151,HP,Notebook,4,Windows,1.86,0,0,100.45466986113651,AMD,500,0,AMD,175.171868784
1152,Lenovo,Notebook,8,Other,2.32,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,353.292758928
1153,Dell,Gaming,8,Windows,2.62,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,707.1753221280001
1154,Dell,Notebook,8,Windows,2.04,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,1327.46067890496
1155,HP,Notebook,4,Windows,1.91,0,0,141.21199808219862,AMD,0,256,AMD,282.45136781808003
1156,MSI,Gaming,16,Windows,2.7,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,880.4598172415999
1157,Lenovo,Ultrabook,12,Windows,1.4,0,0,157.3505121487356,Intel Core i7,0,512,Intel,1355.960021328
1158,Lenovo,Notebook,8,Windows,2.5,0,0,141.21199808219862,Intel Core i5,0,0,AMD,465.05477042928
1159,HP,2 in 1 Convertible,8,Windows,1.48,1,0,220.84282406840083,Intel Core i7,0,512,Intel,1203.7905191520001
1160,Lenovo,Ultrabook,8,Windows,1.7,0,0,157.3505121487356,Intel Core i7,0,256,Intel,884.1166037280001
1161,MSI,Gaming,16,Windows,1.7,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia,1043.3637571680001
1162,HP,Gaming,8,Windows,2.62,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,530.234040528
1163,Lenovo,Notebook,8,Windows,2.2,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,270.72016084800003
1164,HP,Notebook,4,Other,2.1,0,0,100.45466986113651,Intel Core i5,500,0,Intel,281.33073970128004
1165,Dell,Gaming,8,Windows,2.62,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia,883.526799456
1166,Lenovo,Notebook,8,Windows,1.95,0,1,141.21199808219862,Intel Core i5,0,256,Intel,819.82793808
1167,Lenovo,Notebook,4,Windows,2.2,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,276.02839929600003
1168,HP,Notebook,2,Windows,1.44,0,0,111.93520355955211,Other Intel,0,0,Intel,146.861263728
1169,MSI,Gaming,8,Windows,2.2,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,494.845784208
1170,HP,Notebook,8,Windows,1.96,0,0,141.21199808219862,Intel Core i7,0,256,Intel,400.47710068800006
1171,HP,Notebook,16,Windows,2.1,0,0,141.21199808219862,Intel Core i7,0,512,Intel,683.583151248
1172,Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel,500,0,Intel,217.637776368
1173,Lenovo,Notebook,4,Other,2.1,0,0,100.45466986113651,Intel Core i5,500,0,Intel,234.742100256
1174,Lenovo,Notebook,8,Other,2.2,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,418.171228848
1175,Asus,Notebook,4,Windows,2.0,0,0,157.3505121487356,Intel Core i3,0,256,Intel,453.55948516800004
1176,Lenovo,Notebook,4,Windows,2.32,0,0,141.21199808219862,Intel Core i7,0,0,Intel,486.58852440000004
1177,Lenovo,Gaming,16,Windows,3.31,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,769.69457496
1178,MSI,Gaming,16,Windows,1.91,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,1270.0668251966401
1179,HP,Notebook,4,Windows,2.07,0,0,100.45466986113651,Intel Core i3,500,0,Intel,383.3727768
1180,Lenovo,2 in 1 Convertible,8,Windows,1.36,1,1,209.8006828649808,Intel Core i5,0,256,Intel,965.509593264
1181,Lenovo,Ultrabook,6,Windows,1.54,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,490.12735003200004
1182,Dell,Notebook,8,Linux,1.98,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,527.88072148272
1183,Acer,Notebook,4,Windows,2.1,0,0,100.45466986113651,Other Intel,500,0,Intel,196.404822576
1184,HP,Notebook,6,Windows,2.18,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,471.25361332800003
1185,Asus,Gaming,8,Windows,2.591,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,536.132083248
1186,Dell,2 in 1 Convertible,16,Windows,2.09,1,0,141.21199808219862,Intel Core i7,0,512,Intel,695.3792366880001
1187,Acer,Notebook,4,Windows,2.23,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,407.55475195200006
1188,Dell,Ultrabook,8,Linux,1.23,1,0,276.053530085501,Intel Core i5,0,256,Intel,648.194894928
1189,Acer,Gaming,16,Windows,4.2,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,1532.9013029280002
1190,Lenovo,Gaming,8,Windows,2.4,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,483.04969876800004
1192,HP,Notebook,4,Windows,1.86,0,0,100.45466986113651,Intel Core i5,500,0,Intel,286.05507192
1193,Apple,Ultrabook,8,MacOS,0.92,0,1,226.41554716935852,Other Intel,0,0,Intel,685.9423683360001
1194,Dell,2 in 1 Convertible,8,Windows,1.6,1,1,165.6321180513006,Intel Core i5,0,256,Intel,707.1753221280001
1195,HP,Notebook,12,Windows,2.21,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,782.670268944
1196,Lenovo,Notebook,4,Other,1.9,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,217.04797209600002
1197,Asus,Gaming,16,Windows,4.3,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,1268.0791848000001
1198,Acer,Notebook,4,Linux,2.1,0,0,100.45466986113651,Other Intel,1000,0,Intel,160.426761984
1199,MSI,Gaming,16,Windows,2.43,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,1208.4499729008
